!MOLECULE
E-CH3OH
!MOLECULAR WEIGHT
32.0
!NUMBER OF ENERGY LEVELS
100
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J, K
  376    25    38   1.7e-12   2.0e-12   2.1e-12   2.0e-12   1.8e-12   1.7e-12   1.5e-12   1.5e-12   1.4e-12   1.3e-12   1.3e-12   1.3e-12   1.2e-12
  377    25    39   1.3e-11   1.5e-11   1.4e-11   1.4e-11   1.3e-11   1.3e-11   1.3e-11   1.3e-11   1.3e-11   1.4e-11   1.4e-11   1.4e-11   1.5e-11
  378    25    40   4.3e-12   4.9e-12   4.9e-12   4.6e-12   4.3e-12   4.0e-12   3.8e-12   3.7e-12   3.6e-12   3.5e-12   3.4e-12   3.3e-12   3.3e-12
  379    25    41   2.3e-12   2.7e-12   2.6e-12   2.4e-12   2.2e-12   2.1e-12   2.0e-12   2.0e-12   2.0e-12   2.0e-12   2.1e-12   2.2e-12   2.3e-12
  380    25    42   5.5e-12   5.8e-12   5.4e-12   5.1e-12   4.9e-12   4.7e-12   4.5e-12   4.5e-12   4.5e-12   4.5e-12   4.5e-12   4.5e-12   4.5e-12
  381    25    43   1.3e-12   1.3e-12   1.2e-12   1.1e-12   1.0e-12   8.9e-13   8.1e-13   7.5e-13   7.1e-13   6.6e-13   6.5e-13   6.2e-13   5.9e-13
  382    25    50   2.1e-12   2.2e-12   1.9e-12   1.7e-12   1.6e-12   1.4e-12   1.3e-12   1.2e-12   1.2e-12   1.1e-12   1.1e-12   1.1e-12   1.0e-12
  383    25    51   1.9e-12   2.1e-12   2.1e-12   2.0e-12   1.9e-12   1.7e-12   1.6e-12   1.5e-12   1.5e-12   1.4e-12   1.4e-12   1.4e-12   1.3e-12
  384    25    52   1.4e-11   1.8e-11   1.8e-11   1.7e-11   1.6e-11   1.5e-11   1.5e-11   1.5e-11   1.5e-11   1.5e-11   1.5e-11   1.5e-11   1.6e-11
  385    25    53   4.5e-12   4.8e-12   4.5e-12   4.2e-12   3.9e-12   3.5e-12   3.3e-12   3.2e-12   3.1e-12   3.0e-12   3.0e-12   2.9e-12   2.8e-12
  386    25    54   2.1e-12   2.5e-12   2.5e-12   2.4e-12   2.2e-12   2.1e-12   2.0e-12   2.0e-12   2.1e-12   2.1e-12   2.2e-12   2.3e-12   2.4e-12
  387    25    55   3.9e-12   4.3e-12   4.4e-12   4.3e-12   4.2e-12   4.1e-12   4.0e-12   4.0e-12   4.0e-12   4.0e-12   3.9e-12   3.9e-12   3.9e-12
  388    25    65   8.9e-13   1.2e-12   1.3e-12   1.3e-12   1.2e-12   1.1e-12   1.1e-12   1.0e-12   1.0e-12   9.8e-13   9.7e-13   9.5e-13   9.2e-13
  389    25    66   7.6e-13   1.0e-12   1.2e-12   1.2e-12   1.2e-12   1.1e-12   1.1e-12   1.1e-12   1.1e-12   1.1e-12   1.1e-12   1.1e-12   1.1e-12
  390    25    67   8.4e-12   1.1e-11   1.1e-11   1.0e-11   1.0e-11   1.0e-11   1.0e-11   1.0e-11   1.1e-11   1.1e-11   1.1e-11   1.2e-11   1.2e-11
  391    25    68   2.3e-12   2.7e-12   2.8e-12   2.7e-12   2.7e-12   2.6e-12   2.6e-12   2.6e-12   2.6e-12   2.7e-12   2.6e-12   2.7e-12   2.7e-12
  392    25    69   1.5e-12   1.8e-12   1.8e-12   1.8e-12   1.7e-12   1.7e-12   1.7e-12   1.8e-12   1.9e-12   2.0e-12   2.1e-12   2.2e-12   2.3e-12
  393    25    82   5.8e-13   6.7e-13   7.3e-13   7.5e-13   7.6e-13   7.6e-13   7.6e-13   7.7e-13   7.8e-13   7.9e-13   8.0e-13   8.0e-13   8.3e-13
  394    25    83   5.8e-13   7.5e-13   8.3e-13   8.4e-13   8.5e-13   8.8e-13   9.3e-13   9.8e-13   1.0e-12   1.1e-12   1.1e-12   1.1e-12   1.1e-12
  395    26     1   4.2e-14   5.1e-14   6.9e-14   7.4e-14   7.5e-14   7.2e-14   6.9e-14   6.8e-14   6.6e-14   6.6e-14   6.5e-14   6.6e-14   6.6e-14
  396    26     2   1.8e-11   1.7e-11   1.4e-11   1.3e-11   1.2e-11   1.1e-11   1.0e-11   9.7e-12   9.6e-12   9.5e-12   9.6e-12   9.7e-12   9.6e-12
  397    26     3   4.8e-12   4.2e-12   3.4e-12   3.0e-12   2.7e-12   2.4e-12   2.2e-12   2.1e-12   2.0e-12   2.0e-12   1.9e-12   1.9e-12   1.8e-12
  398    26     4   6.0e-12   5.0e-12   3.9e-12   3.3e-12   2.8e-12   2.2e-12   1.9e-12   1.7e-12   1.5e-12   1.4e-12   1.3e-12   1.2e-12   1.2e-12
  399    26     5   3.1e-11   2.9e-11   2.7e-11   2.5e-11   2.4e-11   2.2e-11   2.1e-11   2.0e-11   2.0e-11   2.0e-11   2.0e-11   2.0e-11   2.0e-11
  400    26     6   1.0e-11   9.1e-12   7.1e-12   5.9e-12   5.0e-12   4.1e-12   3.5e-12   3.1e-12   2.9e-12   2.7e-12   2.5e-12   2.4e-12   2.3e-12
  401    26     7   1.1e-11   8.5e-12   6.3e-12   5.1e-12   4.3e-12   3.4e-12   2.8e-12   2.4e-12   2.2e-12   2.0e-12   1.8e-12   1.7e-12   1.6e-12
  402    26     8   1.2e-11   1.0e-11   8.1e-12   6.8e-12   6.1e-12   5.3e-12   4.9e-12   4.7e-12   4.6e-12   4.5e-12   4.5e-12   4.5e-12   4.7e-12
  403    26     9   9.9e-12   8.7e-12   7.0e-12   5.9e-12   5.2e-12   4.3e-12   3.8e-12   3.4e-12   3.1e-12   2.9e-12   2.8e-12   2.6e-12   2.5e-12
  404    26    10   6.8e-11   7.1e-11   6.9e-11   6.6e-11   6.4e-11   6.1e-11   6.0e-11   5.9e-11   5.8e-11   5.8e-11   5.8e-11   5.8e-11   5.9e-11
  405    26    11   1.7e-11   1.5e-11   1.1e-11   8.8e-12   7.3e-12   5.4e-12   4.4e-12   3.7e-12   3.3e-12   3.0e-12   2.6e-12   2.4e-12   2.4e-12
  406    26    12   1.2e-11   1.1e-11   9.0e-12   7.6e-12   6.7e-12   5.4e-12   4.6e-12   4.1e-12   3.7e-12   3.4e-12   3.2e-12   3.0e-12   2.9e-12
  407    26    13   1.3e-11   1.3e-11   1.1e-11   9.9e-12   8.9e-12   7.6e-12   6.8e-12   6.4e-12   6.1e-12   6.0e-12   6.0e-12   5.9e-12   5.8e-12
  408    26    14   7.0e-12   8.2e-12   7.5e-12   6.5e-12   5.7e-12   4.7e-12   4.0e-12   3.6e-12   3.2e-12   3.0e-12   2.9e-12   2.7e-12   2.5e-12
  409    26    17   5.9e-11   6.2e-11   6.1e-11   6.0e-11   5.9e-11   5.9e-11   6.0e-11   6.1e-11   6.2e-11   6.4e-11   6.6e-11   6.8e-11   6.9e-11
  410    26    18   1.1e-11   1.2e-11   1.1e-11   9.5e-12   8.5e-12   7.0e-12   6.2e-12   5.6e-12   5.1e-12   4.8e-12   4.5e-12   4.3e-12   4.2e-12
  411    27     1   2.3e-14   3.9e-14   4.7e-14   4.3e-14   3.7e-14   2.7e-14   2.1e-14   1.7e-14   1.5e-14   1.3e-14   1.1e-14   8.0e-15   7.4e-15
  412    27     2   6.1e-12   5.3e-12   4.0e-12   3.2e-12   2.7e-12   2.1e-12   1.7e-12   1.5e-12   1.3e-12   1.2e-12   1.2e-12   1.1e-12   1.0e-12
  413    27     3   2.5e-12   2.3e-12   1.8e-12   1.4e-12   1.1e-12   8.0e-13   6.1e-13   4.9e-13   4.0e-13   3.4e-13   3.0e-13   2.6e-13   2.1e-13
  414    27     4   5.6e-12   4.4e-12   3.2e-12   2.5e-12   2.1e-12   1.7e-12   1.4e-12   1.2e-12   1.1e-12   1.0e-12   9.6e-13   9.1e-13   8.5e-13
  415    27     5   7.8e-12   8.1e-12   6.9e-12   5.8e-12   5.0e-12   4.1e-12   3.5e-12   3.2e-12   2.9e-12   2.7e-12   2.7e-12   2.6e-12   2.3e-12
  416    27     6   2.9e-11   3.2e-11   3.1e-11   3.0e-11   2.8e-11   2.6e-11   2.5e-11   2.4e-11   2.4e-11   2.4e-11   2.4e-11   2.4e-11   2.5e-11
  417    27     7   6.8e-12   6.7e-12   5.7e-12   4.8e-12   4.2e-12   3.5e-12   3.1e-12   2.8e-12   2.6e-12   2.4e-12   2.3e-12   2.3e-12   2.1e-12
  418    27     8   8.2e-12   7.0e-12   5.2e-12   4.1e-12   3.5e-12   2.6e-12   2.2e-12   1.9e-12   1.7e-12   1.5e-12   1.4e-12   1.2e-12   1.2e-12
  419    27     9   8.4e-12   6.8e-12   4.9e-12   3.9e-12   3.3e-12   2.5e-12   2.1e-12   1.8e-12   1.6e-12   1.4e-12   1.3e-12   1.2e-12   1.2e-12
  420    27    10   9.6e-12   9.0e-12   7.4e-12   6.2e-12   5.3e-12   4.2e-12   3.6e-12   3.1e-12   2.8e-12   2.6e-12   2.5e-12   2.3e-12   2.1e-12
  421    27    11   6.5e-11   6.4e-11   6.3e-11   6.3e-11   6.3e-11   6.3e-11   6.2e-11   6.2e-11   6.3e-11   6.2e-11   6.3e-11   6.3e-11   6.4e-11
  422    27    12   9.5e-12   8.5e-12   6.7e-12   5.5e-12   4.7e-12   3.7e-12   3.1e-12   2.8e-12   2.5e-12   2.3e-12   2.2e-12   2.0e-12   1.9e-12
  423    27    13   7.4e-12   7.5e-12   6.3e-12   5.3e-12   4.5e-12   3.6e-12   3.0e-12   2.6e-12   2.4e-12   2.2e-12   2.0e-12   1.9e-12   1.8e-12
  424    27    14   8.5e-12   7.7e-12   6.3e-12   5.2e-12   4.4e-12   3.5e-12   2.9e-12   2.5e-12   2.3e-12   2.1e-12   1.9e-12   1.8e-12   1.7e-12
  425    27    17   1.2e-11   1.2e-11   1.1e-11   9.7e-12   8.7e-12   7.3e-12   6.4e-12   5.8e-12   5.3e-12   5.0e-12   4.7e-12   4.7e-12   4.3e-12
  426    27    18   5.5e-11   5.8e-11   5.9e-11   5.9e-11   5.9e-11   6.0e-11   6.1e-11   6.3e-11   6.4e-11   6.7e-11   6.8e-11   6.9e-11   7.1e-11
  427    27    19   1.1e-11   1.1e-11   9.9e-12   8.5e-12   7.6e-12   6.4e-12   5.6e-12   5.1e-12   4.7e-12   4.5e-12   4.4e-12   4.2e-12   3.9e-12
  428    27    20   7.3e-12   8.4e-12   7.9e-12   6.9e-12   6.0e-12   4.8e-12   4.1e-12   3.6e-12   3.3e-12   3.0e-12   2.7e-12   2.6e-12   2.5e-12
  429    27    26   9.4e-12   9.8e-12   8.8e-12   7.6e-12   6.6e-12   5.3e-12   4.5e-12   3.9e-12   3.5e-12   3.2e-12   3.0e-12   2.9e-12   2.6e-12
  430    28     1   9.3e-14   8.5e-14   8.8e-14   8.7e-14   8.4e-14   8.0e-14   7.6e-14   7.4e-14   7.3e-14   7.2e-14   7.1e-14   7.3e-14   7.6e-14
  431    28     2   4.4e-12   4.1e-12   3.4e-12   2.9e-12   2.5e-12   2.1e-12   1.8e-12   1.6e-12   1.5e-12   1.4e-12   1.3e-12   1.2e-12   1.2e-12
  432    28     3   5.2e-12   4.0e-12   3.2e-12   2.9e-12   2.6e-12   2.4e-12   2.3e-12   2.2e-12   2.1e-12   2.1e-12   2.1e-12   2.1e-12   2.0e-12
  433    28     4   1.2e-11   1.1e-11   1.1e-11   1.0e-11   9.9e-12   9.4e-12   9.2e-12   9.1e-12   9.1e-12   9.1e-12   9.3e-12   9.5e-12   9.6e-12
  434    28     5   6.9e-12   6.5e-12   5.1e-12   4.2e-12   3.6e-12   2.9e-12   2.5e-12   2.2e-12   2.0e-12   1.8e-12   1.7e-12   1.5e-12   1.5e-12
  435    28     6   6.9e-12   6.7e-12   5.5e-12   4.6e-12   4.0e-12   3.3e-12   2.9e-12   2.6e-12   2.4e-12   2.3e-12   2.1e-12   2.0e-12   1.9e-12
  436    28     7   3.0e-11   2.8e-11   2.6e-11   2.4e-11   2.3e-11   2.1e-11   2.0e-11   1.9e-11   1.9e-11   1.9e-11   1.9e-11   2.0e-11   2.0e-11
  437    28     8   1.0e-11   8.6e-12   6.5e-12   5.4e-12   4.7e-12   3.9e-12   3.5e-12   3.2e-12   2.9e-12   2.8e-12   2.6e-12   2.5e-12   2.4e-12
  438    28     9   8.4e-12   7.8e-12   6.6e-12   5.8e-12   5.3e-12   4.7e-12   4.4e-12   4.3e-12   4.3e-12   4.3e-12   4.4e-12   4.3e-12   4.5e-12
  439    28    10   8.9e-12   8.8e-12   7.6e-12   6.6e-12   5.8e-12   4.8e-12   4.2e-12   3.8e-12   3.5e-12   3.2e-12   3.1e-12   2.9e-12   2.8e-12
  440    28    11   9.3e-12   8.4e-12   6.5e-12   5.3e-12   4.5e-12   3.5e-12   3.0e-12   2.7e-12   2.4e-12   2.2e-12   2.1e-12   1.9e-12   1.9e-12
  441    28    12   6.4e-11   6.2e-11   6.1e-11   6.0e-11   6.0e-11   5.8e-11   5.7e-11   5.7e-11   5.7e-11   5.7e-11   5.7e-11   5.7e-11   5.8e-11
  442    28    13   9.7e-12   8.2e-12   6.6e-12   5.5e-12   4.9e-12   4.0e-12   3.5e-12   3.2e-12   3.0e-12   2.8e-12   2.6e-12   2.5e-12   2.5e-12
  443    28    14   1.3e-11   1.1e-11   9.3e-12   8.2e-12   7.5e-12   6.6e-12   6.2e-12   5.9e-12   5.8e-12   5.7e-12   5.6e-12   5.6e-12   5.6e-12
  444    28    17   1.1e-11   1.0e-11   8.3e-12   7.0e-12   6.0e-12   4.9e-12   4.2e-12   3.7e-12   3.3e-12   3.1e-12   3.0e-12   2.6e-12   2.5e-12
  445    28    18   1.1e-11   1.1e-11   8.7e-12   7.5e-12   6.7e-12   5.6e-12   5.0e-12   4.6e-12   4.3e-12   4.0e-12   3.8e-12   3.6e-12   3.5e-12
  446    28    19   4.8e-11   5.2e-11   5.3e-11   5.3e-11   5.4e-11   5.5e-11   5.7e-11   5.9e-11   6.1e-11   6.2e-11   6.5e-11   6.6e-11   6.8e-11
  447    28    20   1.3e-11   1.1e-11   9.7e-12   8.6e-12   7.8e-12   6.8e-12   6.1e-12   5.6e-12   5.2e-12   5.0e-12   4.7e-12   4.4e-12   4.3e-12
  448    28    21   1.3e-11   1.2e-11   1.0e-11   8.6e-12   7.6e-12   6.5e-12   5.9e-12   5.5e-12   5.3e-12   5.2e-12   5.1e-12   5.0e-12   5.1e-12
  449    28    26   1.2e-11   1.3e-11   1.3e-11   1.1e-11   1.0e-11   8.7e-12   7.8e-12   7.1e-12   6.6e-12   6.2e-12   5.9e-12   5.5e-12   5.4e-12
  450    28    27   9.0e-12   9.2e-12   7.7e-12   6.5e-12   5.6e-12   4.5e-12   3.8e-12   3.3e-12   3.0e-12   2.7e-12   2.6e-12   2.3e-12   2.3e-12
  451    28    37   8.7e-12   9.2e-12   8.4e-12   7.5e-12   6.7e-12   5.6e-12   4.9e-12   4.4e-12   4.0e-12   3.8e-12   3.6e-12   3.3e-12   3.1e-12
  452    29     1   8.7e-14   6.7e-14   5.4e-14   4.8e-14   4.4e-14   3.9e-14   3.5e-14   3.3e-14   3.1e-14   2.9e-14   3.0e-14   2.8e-14   2.5e-14
  453    29     2   5.2e-12   5.2e-12   4.7e-12   4.3e-12   4.0e-12   3.6e-12   3.3e-12   3.2e-12   3.1e-12   3.1e-12   3.0e-12   3.0e-12   3.0e-12
  454    29     3   3.7e-12   3.3e-12   2.6e-12   2.2e-12   1.9e-12   1.5e-12   1.3e-12   1.1e-12   9.9e-13   9.2e-13   8.6e-13   7.7e-13   7.4e-13
  455    29     4   6.8e-12   5.6e-12   4.2e-12   3.5e-12   3.0e-12   2.4e-12   2.0e-12   1.8e-12   1.6e-12   1.5e-12   1.4e-12   1.3e-12   1.2e-12
  456    29     5   9.7e-12   9.2e-12   7.7e-12   6.8e-12   6.3e-12   5.7e-12   5.4e-12   5.2e-12   5.1e-12   5.1e-12   5.1e-12   5.0e-12   5.2e-12
  457    29     6   6.3e-12   6.6e-12   5.5e-12   4.5e-12   3.9e-12   3.0e-12   2.5e-12   2.2e-12   2.0e-12   1.8e-12   1.7e-12   1.6e-12   1.5e-12
  458    29     7   9.5e-12   8.9e-12   7.5e-12   6.5e-12   5.7e-12   4.8e-12   4.2e-12   3.8e-12   3.4e-12   3.3e-12   3.2e-12   3.0e-12   2.9e-12
  459    29     8   2.0e-11   2.1e-11   2.1e-11   2.0e-11   1.9e-11   1.8e-11   1.8e-11   1.7e-11   1.7e-11   1.8e-11   1.8e-11   1.8e-11   1.8e-11
  460    29     9   5.6e-12   5.0e-12   3.8e-12   3.1e-12   2.6e-12   2.0e-12   1.6e-12   1.4e-12   1.2e-12   1.1e-12   1.1e-12   9.5e-13   8.5e-13
  461    29    10   1.1e-11   1.2e-11   1.1e-11   1.0e-11   9.1e-12   8.0e-12   7.4e-12   7.1e-12   6.9e-12   6.8e-12   6.8e-12   6.8e-12   6.8e-12
  462    29    11   7.7e-12   7.7e-12   6.4e-12   5.4e-12   4.7e-12   3.8e-12   3.2e-12   2.9e-12   2.6e-12   2.4e-12   2.2e-12   2.0e-12   2.0e-12
  463    29    12   1.1e-11   1.0e-11   8.4e-12   7.1e-12   6.2e-12   5.0e-12   4.3e-12   3.8e-12   3.4e-12   3.1e-12   2.9e-12   2.8e-12   2.7e-12
  464    29    13   3.5e-11   4.3e-11   4.8e-11   4.8e-11   4.8e-11   4.7e-11   4.6e-11   4.6e-11   4.6e-11   4.6e-11   4.5e-11   4.6e-11   4.6e-11
  465    29    14   7.0e-12   6.2e-12   4.7e-12   3.8e-12   3.2e-12   2.5e-12   2.1e-12   1.8e-12   1.6e-12   1.5e-12   1.3e-12   1.1e-12   1.2e-12
  466    29    17   1.6e-11   1.5e-11   1.2e-11   1.1e-11   9.7e-12   8.5e-12   7.9e-12   7.6e-12   7.4e-12   7.2e-12   7.3e-12   7.2e-12   7.2e-12
  467    29    18   1.0e-11   1.1e-11   8.9e-12   7.4e-12   6.4e-12   5.0e-12   4.2e-12   3.6e-12   3.3e-12   3.0e-12   2.8e-12   2.6e-12   2.5e-12
  468    29    19   1.4e-11   1.4e-11   1.2e-11   1.0e-11   9.3e-12   8.0e-12   7.1e-12   6.5e-12   6.0e-12   5.7e-12   5.5e-12   5.2e-12   4.9e-12
  469    29    20   6.6e-11   6.7e-11   6.5e-11   6.4e-11   6.3e-11   6.4e-11   6.4e-11   6.5e-11   6.7e-11   6.8e-11   7.0e-11   7.0e-11   7.2e-11
  470    29    21   6.9e-12   6.5e-12   5.4e-12   4.5e-12   3.8e-12   3.0e-12   2.5e-12   2.2e-12   2.0e-12   1.8e-12   1.7e-12   1.5e-12   1.4e-12
  471    29    26   1.2e-11   1.4e-11   1.2e-11   1.1e-11   9.7e-12   8.2e-12   7.3e-12   6.7e-12   6.4e-12   6.2e-12   6.1e-12   6.2e-12   6.0e-12
  472    29    27   1.2e-11   1.2e-11   1.0e-11   8.8e-12   7.8e-12   6.4e-12   5.6e-12   5.1e-12   4.7e-12   4.4e-12   4.2e-12   3.9e-12   3.7e-12
  473    29    28   9.1e-12   1.0e-11   8.8e-12   7.7e-12   6.9e-12   5.7e-12   5.0e-12   4.5e-12   4.1e-12   3.8e-12   3.6e-12   3.3e-12   3.3e-12
  474    29    37   1.1e-11   1.2e-11   1.1e-11   1.0e-11   9.3e-12   8.0e-12   7.3e-12   6.8e-12   6.6e-12   6.4e-12   6.3e-12   6.3e-12   6.3e-12
  475    30     1   1.4e-13   1.3e-13   1.0e-13   7.9e-14   6.6e-14   5.2e-14   4.5e-14   4.0e-14   3.7e-14   3.5e-14   3.0e-14   2.8e-14   2.5e-14
  476    30     2   6.7e-12   6.2e-12   4.8e-12   3.9e-12   3.4e-12   2.6e-12   2.2e-12   1.9e-12   1.7e-12   1.6e-12   1.4e-12   1.4e-12   1.3e-12
  477    30     3   4.8e-12   3.9e-12   2.8e-12   2.3e-12   1.9e-12   1.5e-12   1.2e-12   1.1e-12   9.6e-13   8.9e-13   7.9e-13   7.2e-13   7.3e-13
  478    30     4   5.7e-12   5.6e-12   4.8e-12   4.3e-12   3.9e-12   3.5e-12   3.3e-12   3.1e-12   3.1e-12   3.0e-12   3.0e-12   3.0e-12   3.0e-12
  479    30     5   8.0e-12   7.8e-12   6.9e-12   6.1e-12   5.5e-12   4.6e-12   4.1e-12   3.7e-12   3.4e-12   3.2e-12   3.0e-12   2.9e-12   2.9e-12
  480    30     6   5.3e-12   6.3e-12   5.5e-12   4.6e-12   3.9e-12   3.1e-12   2.6e-12   2.2e-12   2.0e-12   1.8e-12   1.7e-12   1.7e-12   1.6e-12
  481    30     7   9.3e-12   9.1e-12   7.8e-12   6.9e-12   6.3e-12   5.6e-12   5.3e-12   5.2e-12   5.1e-12   5.0e-12   5.0e-12   5.1e-12   5.2e-12
  482    30     8   4.2e-12   3.9e-12   3.1e-12   2.6e-12   2.2e-12   1.8e-12   1.5e-12   1.3e-12   1.1e-12   1.0e-12   9.4e-13   8.9e-13   8.5e-13
  483    30     9   2.0e-11   2.3e-11   2.2e-11   2.1e-11   2.0e-11   1.9e-11   1.8e-11   1.7e-11   1.7e-11   1.7e-11   1.8e-11   1.8e-11   1.8e-11
  484    30    10   1.1e-11   1.1e-11   8.9e-12   7.5e-12   6.5e-12   5.2e-12   4.5e-12   3.9e-12   3.5e-12   3.3e-12   3.1e-12   2.9e-12   2.8e-12
  485    30    11   8.2e-12   7.9e-12   6.5e-12   5.4e-12   4.7e-12   3.8e-12   3.2e-12   2.8e-12   2.5e-12   2.3e-12   2.2e-12   2.1e-12   2.0e-12
  486    30    12   1.1e-11   1.1e-11   9.8e-12   8.8e-12   8.1e-12   7.2e-12   6.8e-12   6.6e-12   6.4e-12   6.4e-12   6.3e-12   6.4e-12   6.6e-12
  487    30    13   7.2e-12   6.2e-12   4.6e-12   3.6e-12   3.1e-12   2.4e-12   2.0e-12   1.7e-12   1.5e-12   1.4e-12   1.2e-12   1.2e-12   1.1e-12
  488    30    14   4.0e-11   4.5e-11   4.8e-11   4.8e-11   4.8e-11   4.7e-11   4.6e-11   4.6e-11   4.6e-11   4.5e-11   4.6e-11   4.6e-11   4.6e-11
  489    30    17   1.4e-11   1.3e-11   1.2e-11   1.0e-11   9.4e-12   8.1e-12   7.2e-12   6.6e-12   6.1e-12   5.8e-12   5.4e-12   5.3e-12   5.3e-12
  490    30    18   9.8e-12   1.0e-11   8.4e-12   7.0e-12   6.0e-12   4.7e-12   3.9e-12   3.4e-12   3.0e-12   2.8e-12   2.6e-12   2.6e-12   2.3e-12
  491    30    19   1.2e-11   1.2e-11   1.1e-11   9.5e-12   8.7e-12   7.8e-12   7.3e-12   7.1e-12   7.0e-12   6.9e-12   6.9e-12   7.0e-12   7.0e-12
  492    30    20   6.4e-12   6.2e-12   5.1e-12   4.2e-12   3.6e-12   2.9e-12   2.4e-12   2.1e-12   1.9e-12   1.8e-12   1.6e-12   1.5e-12   1.5e-12
  493    30    21   6.0e-11   6.3e-11   6.3e-11   6.3e-11   6.2e-11   6.3e-11   6.4e-11   6.5e-11   6.6e-11   6.7e-11   6.9e-11   7.0e-11   7.1e-11
  494    30    26   1.2e-11   1.2e-11   1.1e-11   9.2e-12   8.1e-12   6.6e-12   5.7e-12   5.0e-12   4.5e-12   4.2e-12   4.0e-12   3.8e-12   3.7e-12
  495    30    27   1.1e-11   1.1e-11   9.3e-12   8.0e-12   7.1e-12   5.9e-12   5.1e-12   4.7e-12   4.2e-12   4.0e-12   3.7e-12   3.7e-12   3.5e-12
  496    30    28   9.7e-12   1.1e-11   1.0e-11   9.0e-12   8.1e-12   7.0e-12   6.4e-12   6.0e-12   5.7e-12   5.7e-12   5.5e-12   5.6e-12   5.6e-12
  497    30    29   9.8e-12   9.3e-12   7.5e-12   6.2e-12   5.3e-12   4.2e-12   3.5e-12   3.0e-12   2.7e-12   2.5e-12   2.2e-12   2.1e-12   1.9e-12
  498    30    37   1.1e-11   1.1e-11   1.0e-11   9.6e-12   8.9e-12   7.9e-12   7.2e-12   6.7e-12   6.2e-12   5.9e-12   5.6e-12   5.5e-12   5.3e-12
  499    31     1   1.6e-13   1.4e-13   1.0e-13   8.6e-14   7.7e-14   6.8e-14   6.6e-14   6.6e-14   6.8e-14   6.8e-14   7.2e-14   7.2e-14   7.2e-14
  500    31     2   2.2e-12   2.0e-12   1.7e-12   1.4e-12   1.2e-12   1.0e-12   8.6e-13   7.6e-13   6.8e-13   6.3e-13   6.0e-13   5.9e-13   5.3e-13
  501    31     3   5.1e-12   5.1e-12   4.6e-12   4.1e-12   3.8e-12   3.5e-12   3.2e-12   3.1e-12   3.0e-12   3.0e-12   3.0e-12   3.0e-12   3.0e-12
  502    31     4   4.9e-12   4.5e-12   3.8e-12   3.3e-12   2.9e-12   2.4e-12   2.1e-12   1.9e-12   1.8e-12   1.7e-12   1.6e-12   1.5e-12   1.5e-12
  503    31     5   2.7e-12   2.8e-12   2.5e-12   2.1e-12   1.9e-12   1.6e-12   1.4e-12   1.2e-12   1.1e-12   1.0e-12   9.4e-13   9.0e-13   8.3e-13
  504    31     6   6.7e-12   6.7e-12   5.9e-12   5.2e-12   4.7e-12   4.2e-12   3.9e-12   3.7e-12   3.6e-12   3.5e-12   3.6e-12   3.6e-12   3.6e-12
  505    31     7   6.8e-12   6.3e-12   5.1e-12   4.3e-12   3.8e-12   3.1e-12   2.7e-12   2.5e-12   2.3e-12   2.1e-12   2.0e-12   1.9e-12   1.8e-12
  506    31     8   4.3e-12   4.6e-12   4.6e-12   4.4e-12   4.3e-12   4.0e-12   3.8e-12   3.6e-12   3.5e-12   3.4e-12   3.2e-12   3.1e-12   3.1e-12
  507    31     9   2.2e-12   2.2e-12   1.8e-12   1.6e-12   1.4e-12   1.2e-12   1.0e-12   9.2e-13   8.4e-13   7.7e-13   7.2e-13   7.2e-13   6.5e-13
  508    31    10   3.9e-12   3.7e-12   3.1e-12   2.7e-12   2.4e-12   2.0e-12   1.7e-12   1.6e-12   1.4e-12   1.3e-12   1.2e-12   1.2e-12   1.1e-12
  509    31    11   9.4e-12   9.4e-12   8.3e-12   7.5e-12   7.0e-12   6.3e-12   6.0e-12   5.8e-12   5.6e-12   5.6e-12   5.6e-12   5.8e-12   5.7e-12
  510    31    12   8.8e-12   8.2e-12   7.0e-12   6.2e-12   5.6e-12   4.8e-12   4.3e-12   3.9e-12   3.6e-12   3.5e-12   3.2e-12   3.2e-12   3.1e-12
  511    31    13   6.9e-12   6.6e-12   5.8e-12   5.3e-12   4.9e-12   4.3e-12   4.0e-12   3.7e-12   3.5e-12   3.4e-12   3.3e-12   3.2e-12   3.1e-12
  512    31    14   3.2e-12   3.1e-12   2.6e-12   2.2e-12   1.9e-12   1.6e-12   1.4e-12   1.2e-12   1.1e-12   9.8e-13   9.3e-13   9.3e-13   8.4e-13
  513    31    15   4.2e-11   4.6e-11   4.5e-11   4.2e-11   4.1e-11   3.9e-11   3.8e-11   3.7e-11   3.7e-11   3.6e-11   3.7e-11   3.6e-11   3.7e-11
  514    31    16   4.4e-12   4.0e-12   3.2e-12   2.7e-12   2.4e-12   2.1e-12   1.9e-12   1.8e-12   1.7e-12   1.7e-12   1.8e-12   1.8e-12   1.8e-12
  515    31    17   3.7e-12   3.9e-12   3.5e-12   3.0e-12   2.7e-12   2.2e-12   1.9e-12   1.7e-12   1.6e-12   1.4e-12   1.4e-12   1.3e-12   1.2e-12
  516    31    18   1.3e-11   1.3e-11   1.2e-11   1.1e-11   1.0e-11   9.2e-12   8.7e-12   8.4e-12   8.2e-12   8.0e-12   8.1e-12   8.1e-12   8.0e-12
